english,transliteration,arabic,audioUrl,source
geography,,جُغْرافْيا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-153.mp3,school_and_education_5
geology,,جْيوْلوْجْيا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-154.mp3,school_and_education_5
geometry,,هنْدسة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-155.mp3,school_and_education_5
history,,تاريخ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-156.mp3,school_and_education_5
law,,حُقوق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-157.mp3,school_and_education_5
linguistics,,عِلْم اللُّغات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-158.mp3,school_and_education_5
literature,,أدب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-159.mp3,school_and_education_5
mathematics,,ماط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-160.mp3,school_and_education_5
medicine,,طِّب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-161.mp3,school_and_education_5
philosophy,,فلْسفة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-162.mp3,school_and_education_5
physical education (P.E.),,ترْبية بدنية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-163.mp3,school_and_education_5
physics,,فيزيك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-164.mp3,school_and_education_5
physics,,فيزْياء,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-165.mp3,school_and_education_5
political science,,عُلوم سِياسية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-166.mp3,school_and_education_5
psychology,,عِلْم النّفْس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-167.mp3,school_and_education_5
science,,صْيونْص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-168.mp3,school_and_education_5
social studies,,دراسات جْتِماعية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-169.mp3,school_and_education_5
"to abandon, desert",,تْخلّى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-01.mp3,verbs_5
"to abandon, desert",,هْجر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-02.mp3,verbs_5
to accept,,قْبل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-03.mp3,verbs_5
to accompany,,مْشى مْع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-04.mp3,verbs_5
to adjust,,عدّل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-05.mp3,verbs_5
to admit,,عْترف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-06.mp3,verbs_5
"to advise, recommend",,نْصح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-07.mp3,verbs_5
to affect,,أثّر عْلى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-08.mp3,verbs_5
to allow,,خلّى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-09.mp3,verbs_5
"to answer, respond, reply",,جاوَب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-10.mp3,verbs_5
to apologize for,,طْلب السّْماح عْلى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-11.mp3,verbs_5
to apologize for,,عْتذر عْلى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-12.mp3,verbs_5
to appear,,بان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-13.mp3,verbs_5
to appreciate,,قدّر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-14.mp3,verbs_5
to approve of,,وافق عْلى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-15.mp3,verbs_5
"to arrange, organize",,قاد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-16.mp3,verbs_5
"to ascend, go up",,طْلع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-17.mp3,verbs_5
to ask,,سوّل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-18.mp3,verbs_5
to attend,,حْضر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-19.mp3,verbs_5
to be,,كان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-20.mp3,verbs_5
"to be able to, can",,قْدر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-21.mp3,verbs_5
Can you swim?,,تقْدر تْعوم؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-22.mp3,verbs_5
"to become, be",,وَلّا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-23.mp3,verbs_5
"to beg, plead",,طْلب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-24.mp3,verbs_5
"to begin, start",,بْدا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-25.mp3,verbs_5
to behave,,احْترم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-26.mp3,verbs_5
to bet,,قمّر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-27.mp3,verbs_5
to blame __ for,,لام __ عْلى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-28.mp3,verbs_5
"to bother, disturb",,قلّق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-29.mp3,verbs_5
to break,,هرّس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-30.mp3,verbs_5
"to bring, get",,جاب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-31.mp3,verbs_5
to burn,,حْرق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-32.mp3,verbs_5
to care,,اتْهلّى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-33.mp3,verbs_5
"to carry, lift, pick up",,هزّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-34.mp3,verbs_5
She carried the box to the kitchen.,,هزّات الصّنْدوق للْكوزينة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-35.mp3,verbs_5
He lifted the child up.,,هزّ الدّرّي.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-36.mp3,verbs_5
He picked the book up from the table.,,هزّ الكْتاب من الطّابْلة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-37.mp3,verbs_5
to change,,بدّل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-38.mp3,verbs_5
"to chase, pursue",,تْبع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-39.mp3,verbs_5
"to cheat, deceive",,غشّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-40.mp3,verbs_5
"to cheer, encourage",,شجّع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-41.mp3,verbs_5
to choose,,خْتار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-42.mp3,verbs_5
"to climb, ascend",,طْلع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-43.mp3,verbs_5
"to close, lock",,سدّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-44.mp3,verbs_5
to come,,جا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-45.mp3,verbs_5
to compare,,قارن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-46.mp3,verbs_5
to contact,,عيِّط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-47.mp3,verbs_5
to contact,,تّصل بْـ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-48.mp3,verbs_5
to continue,,كمّل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-49.mp3,verbs_5
to decline,,رْفض,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-50.mp3,verbs_5
"to decrease, reduce",,نْقص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-51.mp3,verbs_5
to demand,,طْلب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-52.mp3,verbs_5
to deny,,نْكر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-53.mp3,verbs_5
"to descend, go down",,هْبط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-54.mp3,verbs_5
to describe,,وْصف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-55.mp3,verbs_5
to design,,صمّم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-56.mp3,verbs_5
to disappear,,غْبر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-57.mp3,verbs_5
"to do, make",,دار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-58.mp3,verbs_5
to drop,,طيِّح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-59.mp3,verbs_5
He dropped his book.,,طيِّح كْتابو.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-60.mp3,verbs_5
"to edit, correct",,صحّح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-61.mp3,verbs_5
to express,,عبّر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-62.mp3,verbs_5
I can’t express myself in Arabic very well.,,ماكنْعبّرْش بْالعرْبية مزْيان.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-63.mp3,verbs_5
to fall,,طاح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-64.mp3,verbs_5
to find,,لْقى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-65.mp3,verbs_5
"to finish, come to an end; end, complete, accomplish",,سالا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-66.mp3,verbs_5
to fix,,صاوْب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-67.mp3,verbs_5
to float,,طْفا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-68.mp3,verbs_5
The ball is floating in the water.,,الكورة كتطْفو فوْق الما.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-69.mp3,verbs_5
"to get, take, receive, obtain",,خْذا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-70.mp3,verbs_5
to give,,عْطا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-71.mp3,verbs_5
to go,,مْشى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-72.mp3,verbs_5
to happen,,طْرا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-73.mp3,verbs_5
to have,,عنْدو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-74.mp3,verbs_5
to help,,عاوَن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-75.mp3,verbs_5
to hit,,ضْرب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-76.mp3,verbs_5
to imagine,,تْخيّل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-77.mp3,verbs_5
to intend to,,نْوى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-78.mp3,verbs_5
I intend to succeed at my job.,,ناوي نْجح فْ الخدْمة دْيالي.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-79.mp3,verbs_5
to jump,,نقّز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-80.mp3,verbs_5
"to keep, continue (doing)",,بْقا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-81.mp3,verbs_5
to leave; quit,,خلّا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-82.mp3,verbs_5
to lie,,كْذب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-83.mp3,verbs_5
to look,,شاف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-85.mp3,verbs_5
to lose,,خْسر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-86.mp3,verbs_5
to mean,,قْصد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-87.mp3,verbs_5
to move,,تْحرّك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-88.mp3,verbs_5
He hasn’t moved in ten minutes.,,ما اتْحرّكْش هاذي عشْرة الدّقايْق.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-89.mp3,verbs_5
to move (something),,حرّك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-90.mp3,verbs_5
I can’t move my leg!,,ماقادرْش نْحرّك رجْلي.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-91.mp3,verbs_5
to name,,سمّى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-92.mp3,verbs_5
to offer,,عْرض,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-93.mp3,verbs_5
to open,,حلّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-94.mp3,verbs_5
"to order, command",,كُمونْدا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-95.mp3,verbs_5
"to order, request",,طْلب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-96.mp3,verbs_5
"to pass, go past",,فات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-97.mp3,verbs_5
to prepare,,وَجّد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-98.mp3,verbs_5
to prohibit,,مْنع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-99.mp3,verbs_5
to punish,,عاقب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-100.mp3,verbs_5
"to put, set (down)",,حطّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-101.mp3,verbs_5
He set down the book on the table.,,حطّ الكْتاب عْلى الطّابْلة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-102.mp3,verbs_5
"to say, tell",,قال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-103.mp3,verbs_5
to show,,ورّى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-104.mp3,verbs_5
to sink,,غْرق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-105.mp3,verbs_5
The Titanic sank over a hundred years ago.,,التّيتانيك غرْقات هاذي كْثر من مْية عام.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-106.mp3,verbs_5
to stay,,بْقى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-107.mp3,verbs_5
to succeed,,نْجح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-108.mp3,verbs_5
"to suggest, propose",,قْترح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-109.mp3,verbs_5
to take,,خْذا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-110.mp3,verbs_5
to tear,,قطّع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-111.mp3,verbs_5
to thank,,شْكر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-112.mp3,verbs_5
to tie,,رْبط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-113.mp3,verbs_5
to touch,,مسّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-114.mp3,verbs_5
"to try, attempt",,جرّب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-115.mp3,verbs_5
to use,,سْتعْمل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-116.mp3,verbs_5
to wait,,تْسنّى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-117.mp3,verbs_5
"to walk, go, leave",,مْشى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-118.mp3,verbs_5
"to welcome, greet",,رحّب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav55-119.mp3,verbs_5
weather,,جَوْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-01.mp3,weather_5
weather,,طقْس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-02.mp3,weather_5
What’s the weather like today?,,كي دايْر الجَوْ لْيوما؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-03.mp3,weather_5
The weather is __.,,الجَوْ __.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-04.mp3,weather_5
"good, nice, fair",,مزْيان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-05.mp3,weather_5
"bad, miserable",,خيْب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-06.mp3,weather_5
What a nice day!,,نْهار زْوين!,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-07.mp3,weather_5
temperature,,حرارة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-08.mp3,weather_5
What’s the temperature?,,شْحال الحرارة؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-09.mp3,weather_5
(It’s) 25 degrees.,,خمْسة و عِشْرين درجة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-10.mp3,weather_5
(It’s) in the low twenties.,,فْ البدْية دْالعِشْرينات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-11.mp3,weather_5
in the mid-twenties,,فْ النّصّ دْالعِشْرينات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-12.mp3,weather_5
in the high twenties,,فْ أواخر العِشْرينات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-13.mp3,weather_5
(It’s) around 30 degrees.,,تقْريباً ثْلاثين درجة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-14.mp3,weather_5
It’s over 30 degrees.,,فايْتا ثْلاثين درجة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-15.mp3,weather_5
It’s below zero. It’s below freezing.,,الحرارة تحْت الصِّفْر.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-16.mp3,weather_5
"the maximum temperature, the high",,درجة الحرارة القُصْوى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-17.mp3,weather_5
"the minimum temperature, the low",,درجة الحرارة الصُّغْرى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-18.mp3,weather_5
It’s __.,,الجَوْ __.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-19.mp3,weather_5
heat,,حرارة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-20.mp3,weather_5
It’s very hot.,,الجَوْ سْخون بزّاف.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-21.mp3,weather_5
warmth,,دْفا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-22.mp3,weather_5
"coolness, coldness",,برْد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-23.mp3,weather_5
It’s really cold.,,الجَوْ بارد بزّاف.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-24.mp3,weather_5
It’s freezing outside.,,موت دْيال البرْد برّا.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-25.mp3,weather_5
heatwave,,موْجة حرارة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-26.mp3,weather_5
How hot does it get where you’re from?,,شْحال كتْوْصل الحرارة فْ بْلادْكم؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-27.mp3,weather_5
"Where I’m from, it doesn’t usually get over 30 degrees in the summer.",,غالِبًا ماكتْفوتْش ثْلاثين درجة فْ الصّيْف فْ بْلادي.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-28.mp3,weather_5
It’s hotter than it was yesterday.,,الجوْ سْخن من البارح.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-29.mp3,weather_5
I don’t like hot weather.,,ماعنْديش مْع الجوْ السّْخون.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-30.mp3,weather_5
sky,,سْما (سماوات),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-31.mp3,weather_5
The sky is clear.,,السّْما صافْية.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-32.mp3,weather_5
It’s sunny.,,الجَوْ مْشمّش,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-33.mp3,weather_5
sun,,شمْش، شمْس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-34.mp3,weather_5
The sun has come out.,,الشّمْش طلْعات.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-35.mp3,weather_5
The sun is shining.,,الشّمْش ساطْعة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-36.mp3,weather_5
darkness,,ضْلام,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-37.mp3,weather_5
It’s dark.,,مْضلّم.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-38.mp3,weather_5
cloud,,سْحابة (سْحاب),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-39.mp3,weather_5
It’s cloudy. It’s overcast.,,الجَوْ مْغيّم.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-40.mp3,weather_5
rain,,شْتا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-41.mp3,weather_5
It is raining. It’s rainy.,,الشّْتا كتْصُبّ.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-42.mp3,weather_5
It’s started to rain.,,بْدات الشّْتا كتْصُبّ.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-43.mp3,weather_5
It’s stopped raining.,,الشّْتا حبْسات.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-44.mp3,weather_5
It is pouring.,,الشّْتا كتْصُبّ بجّهْد.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-45.mp3,weather_5
It is drizzling.,,الشّْتا كتْنشْنش.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-46.mp3,weather_5
rainbow,,قَوْس قُزح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-47.mp3,weather_5
wind,,البرْد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-48.mp3,weather_5
wind,,الرّيح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-49.mp3,weather_5
It’s windy.,,كايْن البرد.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-50.mp3,weather_5
It’s windy.,,كايْن الرّيح.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-51.mp3,weather_5
to blow,,نْفخ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-52.mp3,weather_5
chergui,,الشّرْڭي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-53.mp3,weather_5
snow,,ثلْج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-54.mp3,weather_5
It’s snowing.,,الثّلْج كيْصُبّ.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-55.mp3,weather_5
Does it snow where you’re from?,,كيْصُبّ الثّلْج فْ بلادْكُم؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-56.mp3,weather_5
"Where I’m from, it snows a lot in the winter.",,كيْصُبّ الثّلْج بزّاف فْ الشّْتا فْ بْلادي.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-57.mp3,weather_5
hail,,تبْروري,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-58.mp3,weather_5
It’s hailing.,,كيْطيْح التّبْروري.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-59.mp3,weather_5
fog,,ضْباب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-60.mp3,weather_5
fog,,ضْبابة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-61.mp3,weather_5
It’s foggy.,,كايْنا الضّْبابة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-62.mp3,weather_5
storm,,عاصِفة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-63.mp3,weather_5
There’s a windstorm. It’s stormy.,,كينا عاصِفة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-64.mp3,weather_5
There’s a rainstorm.,,كينا عاصِفة دْ الشّْتا.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-65.mp3,weather_5
"sandstorm, dust storm",,عاصِفة رمْلية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-66.mp3,weather_5
"hurricane, typhoon, cyclone; tornado",,إعْصار (أعاصير),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-67.mp3,weather_5
dust devil,,زوْبعة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-68.mp3,weather_5
the eye of the storm,,مرْكز الإعْصار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-69.mp3,weather_5
lightning,,برْق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-70.mp3,weather_5
There was a flash of lightning.,,ضْرب البرْق.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-71.mp3,weather_5
Lightning struck the tree.,,البرْق ضْرب شجْرة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-72.mp3,weather_5
thunder,,رْعد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-73.mp3,weather_5
thunder,,رْعاد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-74.mp3,weather_5
The thunder woke me up last night.,,فيّقْني الرّْعد البارح باللّيل.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-75.mp3,weather_5
weather forecast,,ميْطيو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-76.mp3,weather_5
What’s the forecast for tomorrow?,,كي دايْر الميْطيو غدّا؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-77.mp3,weather_5
Do you think it’s going to rain?,,كتْظُنّ غتْصُب الشّْتا؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-78.mp3,weather_5
It looks like (it’s going to) rain.,,بايْنا فيها غتْصُب.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-79.mp3,weather_5
We’re expecting a storm.,,متْوقْعين عاصِفة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-80.mp3,weather_5
climate,,طقْس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-81.mp3,weather_5
climate,,مُناخ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-82.mp3,weather_5
"arid, dry",,جاف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-83.mp3,weather_5
Marrakesh has a very arid climate.,,جَوْ مرّاكش جاف بزاّف.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-84.mp3,weather_5
humid,,كايْنا الرُّطوبة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-85.mp3,weather_5
tropical,,سْتِوائي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-86.mp3,weather_5
The weather is quite changeable.,,الجَوْ كيتْبدّل.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-87.mp3,weather_5
drought,,جفاف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-88.mp3,weather_5
drought,,قحْط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-89.mp3,weather_5
flood,,فَيَضان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-90.mp3,weather_5
