english,transliteration,arabic,audioUrl,source
April,abriil,أبريل,,time
May,maayo,مايو,,time
June,yuuniyo,يونيو,,time
July,yuuliyo,يوليو,,time
August,aġusTus,أغسطس,,time
September,sibtimbir,سمتمبر,,time
October,uktoobar,أكتوبر,,time
November,nuvimbir,نوفمبر,,time
December,disimbir,ديسيمبر,,time
* The following names are used in the Levant. *,,,,time
February,šubaaT,شباط,,time
March,aadaar,آذار,,time
April,niisaan,نيسان,,time
May,ayyaar,أيار,,time
June,Huzeiraan,حزيران,,time
July,tammuuz,تموز,,time
August,aab,آب,,time
September,ayluul,أيلول,,time
Muharram,muHarram,محرم,,time
Safar,Safar,صفر,,time
Rajab,ragab,رجب,,time
Shaban,ša3baan,شعبان,,time
Ramadan,ramaDaan,رمضان,,time
Shawwal,šawwaal,شوال,,time
Thout ,tuut,توت,,time
Paopi ,baaba,بابة,,time
Hathor ,hatuur,هاتور,,time
Koiak ,kiyaak,كياهك,,time
Tobi ,Tuuba,طوبة,,time
Meshir ,amšiir,أمشير,,time
Paremhat ,baramhaat,برمهات,,time
Paremoude ,baramuuda,برمودة,,time
Pashons ,bašans,بشنس,,time
Paoni ,ba'uuna,بؤونة,,time
Epip ,abiib,أبيب,,time
Mesori ,misra,مسرى,,time
Pi Kogi Enavot ,nasy,نسئ,,time
"to abandon, desert",hágar [1s3],هجر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-1.mp3,verbs
to accept,wāfiʔ [3s],وافِق,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-2.mp3,verbs
to accompany,rāɧ [1h1] má3a,راح معَ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-3.mp3,verbs
to accompany,míši [1d5] má3a,مِشي معَ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-4.mp3,verbs
to adjust,ʐábbaʈ [2s2],ظبّط,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-5.mp3,verbs
to admit,i3táraf [8s1],اِعْترف,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-6.mp3,verbs
"to advise, recommend",náȿaɧ [1s1],نصح,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-7.mp3,verbs
to affect,ʔássar [2s2] 3ála,أثّر على,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-8.mp3,verbs
to allow,sámaɧ [1s1],سمح,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-9.mp3,verbs
"to answer, respond, reply",raddə [1g2] 3ála,ردّ على,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-10.mp3,verbs
"to answer, respond, reply",gāwib [3s] 3ála,جاوِب على,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-11.mp3,verbs
to apologize for,i3tázar [8s1] 3an,اِعْتذر عن,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-12.mp3,verbs
to appear,ʐáhar [1s1],ظهر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-13.mp3,verbs
to appreciate,qáddar [2s2],قدّر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-14.mp3,verbs
to approve of,ríɖi [1d4] bi-,رِضي بِـ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-15.mp3,verbs
"to arrange, organize",náʐʐam [2s2],نظّم,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-16.mp3,verbs
"to ascend, go up",ʈíli3 [1s4],طِلِع,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-17.mp3,verbs
to ask,sáʔal [1s1],سأل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-18.mp3,verbs
to attend,ɧáɖar [1s1],حضر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-19.mp3,verbs
to be,kān [1h1],كان,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-20.mp3,verbs
"to be able to, can",ʔídir [1s4],قِدِر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-21.mp3,verbs
"to be able to, can",3írif [1s4],عِرِف,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-22.mp3,verbs
Can you swim?,tí3raf ti3ūm?,تِعْرف تِعوم؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-23.mp3,verbs
I can’t understand a word you’re saying.,ma-ʔdárš ʔáfham ɧāga min kalāmak.,مقْدْرش أفْهم حاجة مِن كلامك.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-24.mp3,verbs
"to become, be",báʔa [1d1],بقى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-25.mp3,verbs
"to beg, plead",itwássil [5s1],اِتْوَسِّل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-26.mp3,verbs
"to begin, start",bádaʔ [1s1],بدأ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-27.mp3,verbs
to behave,iɧtáram [8s1],اِحْترم,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-28.mp3,verbs
to bet,rāhin [3s],راهِن,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-29.mp3,verbs
to blame __ for,lām [1h1] __ 3ála,لام __ على,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-30.mp3,verbs
to break,kásar [1s1],كسر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-31.mp3,verbs
"to bring, get",gāb [1h2],جاب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-32.mp3,verbs
to burn,ɧáraʔ [1s1],حرق,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-33.mp3,verbs
to care,ihtámm [8g],اِهْتمّ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-34.mp3,verbs
"to carry, lift, pick up",šāl [1h2],شال,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-35.mp3,verbs
Did she carry the box to the kitchen?,híyya šālit iȿȿandūʔ li-lmáʈbax?,هِيَّ شالِت الصّنْدوق للمطْبخ؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-36.mp3,verbs
He lifted the child up.,šāl iʈʈífl.,شال الطِّفْل.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-37.mp3,verbs
He picked the book up from the table.,húwwa šāl ilkitāb min 3ála -ʈʈarabēza.,هُوَّ شال الكِتاب مِن على الطّرابيْزة.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-38.mp3,verbs
to change,ɣáyyar [2s2],غيّر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-39.mp3,verbs
"to change, be changed",itɣáyyar [5s2],اِتْغيّر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-40.mp3,verbs
"to chase, pursue",ʈārid [3s],طارِد,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-41.mp3,verbs
"to cheat, deceive",ɣašš [1g3],غشّ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-42.mp3,verbs
"to cheer, encourage",šágga3 [2s2],شجّع,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-43.mp3,verbs
to choose,ixtār [8h],اِخْتار,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-44.mp3,verbs
"to climb, ascend",ʈíli3 [1s4],طِلِع,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-45.mp3,verbs
"to close, lock",ʔáfal [1s2],قفل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-46.mp3,verbs
to come,gih [i1],جِهْ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-47.mp3,verbs
to compare,qārin [3s],قارِن,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-48.mp3,verbs
to contact,ittáȿal [8s1] bi-,اِتّصل بِـ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-49.mp3,verbs
to continue,kámmil [2s1],كمِّل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-50.mp3,verbs
to decline,ráfaɖ [1s3],رفض,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-51.mp3,verbs
"to decrease, reduce",ʔall [1g3],قلّ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-52.mp3,verbs
to demand,ʈálab [1s3],طلب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-53.mp3,verbs
to deny,nákar [1s2],نكر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-54.mp3,verbs
"to descend, go down",nízil [1s5],نِزِل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-55.mp3,verbs
to describe,wáȿaf [1s2],وَصف,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-56.mp3,verbs
to design,ȿámmim [2s1],صمِّم,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-57.mp3,verbs
to differ,ixtálaf [8s1],اِخْتلف,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-58.mp3,verbs
to disappear,ixtáfa [8d],اِخْتفى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-59.mp3,verbs
"to do, make",3ámal [1s2],عمل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-60.mp3,verbs
to drop,wáʔʔa3 [2s2],وَقّع,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-61.mp3,verbs
He dropped his book.,wáʔʔa3 kitābu.,وّقَع كِتابُه.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-62.mp3,verbs
"to edit, correct",ɧárrar [2s2],حرّر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-63.mp3,verbs
"to edit, correct",3áddil [2s1],عدِّل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-64.mp3,verbs
to express,3ábbar [2s2] 3an,عبّر عن,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-65.mp3,verbs
I can’t express myself in Arabic very well.,ma-baʔdárš ʔa3ábbar 3an náfsi bi-l3árabi kwáyyis.,مبقْدرْش أعبّر عن نفْسي بِالعربي كْوَيِّس.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-66.mp3,verbs
to fall,wíʔi3 [i5],وِقِع,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-67.mp3,verbs
to find,"lāʔa [3d], láʔa[i4]",لاقى، لقى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-68.mp3,verbs
"to finish, come to an end",intáha [8d],اِنْتهى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-69.mp3,verbs
"to finish, end, complete, accomplish",xállaȿ [2s2],خلّص,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-70.mp3,verbs
"to finish, end, complete, accomplish",náha [1d2],نهى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-71.mp3,verbs
to fix,ȿállaɧ [2s2],صلّح,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-72.mp3,verbs
to float,ʈáfa [1d2],طفا,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-73.mp3,verbs
The ball is floating in the water.,ilkōra btíʈfu fōʔ ilmáyya.,الكوْرة بْتِطْفو فوْق الميّة.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-74.mp3,verbs
"to get, take, receive, obtain",ɧáȿal [1s1] 3ála,حصل على,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-75.mp3,verbs
to give,ʔídda [i2],إدّى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-76.mp3,verbs
to go,rāɧ [1h1],راح,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-77.mp3,verbs
to happen,gára [1d1],جرى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-78.mp3,verbs
to happen,ɧáȿal [1s1],حصل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-79.mp3,verbs
to have,kān [1h1] 3ándu,كان عنْدُه,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-80.mp3,verbs
to help,sā3id [3s],ساعِد,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-81.mp3,verbs
to hit,ɖárab [1s1],ضرب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-82.mp3,verbs
to hit,xábaʈ [1s1],خبط,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-83.mp3,verbs
to imagine,itxáyyil [5s1],اِتْخيِّل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-84.mp3,verbs
to intend to,náwa [1d2],نَوى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-85.mp3,verbs
I intend to succeed at my job.,ʔána nāwi ʔángaɧ fi šúɣli.,أنا ناوي أنْجح في شُغْلي.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-86.mp3,verbs
to jump,naʈʈ [1g2],نطّ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-87.mp3,verbs
"to keep, continue (doing)",istamárrə [10g1] fi-,اِسْتمرّ في,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-88.mp3,verbs
"to keep, continue (doing)",fíɖil [1s4],فِضِل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-89.mp3,verbs
to leave; quit,sāb [1h2],ساب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-90.mp3,verbs
to lie,kídib [1s5],كِدِب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-91.mp3,verbs
to look,baȿȿə [1g2] li-,بصّ لِـ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-93.mp3,verbs
to lose,xísir [1s4],خِسِر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-94.mp3,verbs
to mean,ʔáȿad [1s3],قصد,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-95.mp3,verbs
to move,itɧárrak [5s2],اِتْحرّك,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-96.mp3,verbs
He hasn’t moved in ten minutes.,húwwa ma-tɧarrákš baʔālu 3ášar daʔāyiʔ.,هُوَّ متْحرّكْش بقالُه عشر دقايِق.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-97.mp3,verbs
to move (something),ɧárrak [2s2],حرّك,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-98.mp3,verbs
I can’t move my leg!,miš ʔādir ʔaɧárrak rígli!,مِش قادِر أحرّك رِجْلي!,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-99.mp3,verbs
to open,fátaɧ [1s1],فتح,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-100.mp3,verbs
"to order, command",ʔámar [1s3],أمر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-101.mp3,verbs
"to order, request",ʈálab [1s3],طلب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-102.mp3,verbs
"to pass, go past",3ádda [2d],عدّى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-103.mp3,verbs
to prepare,gáhhiz [2s1],جهِّز,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-104.mp3,verbs
to prohibit,mána3 [1s1],منع,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-105.mp3,verbs
to punish,3āqib [3s],عاقِب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-106.mp3,verbs
"to put, set (down)",ɧaʈʈ [1h1],حطّ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-107.mp3,verbs
He set down the book on the table.,húwwa ɧaʈʈ ilkitāb 3ála -ʈʈarabēza.,هُوَّ حطّ الكِتاب على الطّربيْزة.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-108.mp3,verbs
"to say, tell",ʔāl [1h1],قال,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-109.mp3,verbs
to show,wárra [2d],وَرى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-110.mp3,verbs
to sink,ɣíriʔ [1s4],غِرِق,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-111.mp3,verbs
The Titanic sank over a hundred years ago.,it[Titanic] ɣírʔit min ʔáktar min mīt sána.,التّايْتانيك غِرْقِت مِن أكْتر مِن ميةْ سنة.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-112.mp3,verbs
to stay,istánna [10.2i],اِسْتنّى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-113.mp3,verbs
to stay,ʔá3ad [1s3],قعد,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-114.mp3,verbs
to succeed,nígiɧ [1s4],نِجِح,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-115.mp3,verbs
"to suggest, propose",iqtáraɧ [8s1],اِقْترح,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-116.mp3,verbs
to take,(ʔá)xad [i3],أخد، خد,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-117.mp3,verbs
to tear,mázzaʔ [2s2],مزّق,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-118.mp3,verbs
to thank,šákar [1s3],شكر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-119.mp3,verbs
to tie,rábaʈ [1s3],ربط,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-120.mp3,verbs
to touch,lámas [1s2],لمس,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-121.mp3,verbs
"to try, attempt",ɧāwil [3s],حاوِل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-122.mp3,verbs
"to try, try out",gárrab [2s2],جرّب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-123.mp3,verbs
to use,istá3mil [10s1],اِسْتعْمِل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-124.mp3,verbs
to use,istáxdim [10s1],اِسْتخْدِم,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-125.mp3,verbs
to wait,istánna [10.2i],اِسْتنّى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-126.mp3,verbs
"to walk, go, leave",míši [1d5],مِشى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-127.mp3,verbs
"to welcome, greet",ráɧɧab [2s2],رحّب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav56-128.mp3,verbs
building,mabna,مبنى,,vocabulary_from_around_the_house
buildings,mabaani,مباني,,vocabulary_from_around_the_house
apartment building,3omaara,عمارة,,vocabulary_from_around_the_house
apartment buildings,3omaaraat,عمارات,,vocabulary_from_around_the_house
floor ,door,دور,,vocabulary_from_around_the_house
floor s,adwaar,ادوار,,vocabulary_from_around_the_house
courtyard,Hooš,حوش,,vocabulary_from_around_the_house
courtyards,aHwaaš,أحواش,,vocabulary_from_around_the_house
gate,bawwaaba,بوّابة,,vocabulary_from_around_the_house
gates,bawwaabaat,بوّابات,,vocabulary_from_around_the_house
door,baab,باب,,vocabulary_from_around_the_house
doors,abwaab,أبواب,,vocabulary_from_around_the_house
key,muftaaH,مفتاح,,vocabulary_from_around_the_house
keys,mafatiiH,مفاتيح,,vocabulary_from_around_the_house
wall ,gidaar,جدار,,vocabulary_from_around_the_house
wall s,gudraan,جدران,,vocabulary_from_around_the_house
ceiling,sa'f,سقف,,vocabulary_from_around_the_house
ceilings,su'uuf,سقوف,,vocabulary_from_around_the_house
floor,arDiyya,أرضية,,vocabulary_from_around_the_house
floors,arDiyyaat,أرضيات,,vocabulary_from_around_the_house
roof,saTH,سطح,,vocabulary_from_around_the_house
roofs,suTuuH,سطوح,,vocabulary_from_around_the_house
electricity,kahraba,كهرباء,,vocabulary_from_around_the_house
pipe,masuura,ماسورة,,vocabulary_from_around_the_house
pipes,mawasiir,مواسير,,vocabulary_from_around_the_house
valve,maHbas,محبس,,vocabulary_from_around_the_house
electrical outlet,fiiša,فيشة,,vocabulary_from_around_the_house
electrical outlets,fiišaat,فيشات,,vocabulary_from_around_the_house
electrical plug,kobs,كبس,,vocabulary_from_around_the_house
electrical plugs,ikbaas,اكباس,,vocabulary_from_around_the_house
cord,silk,سلك,,vocabulary_from_around_the_house
cords,aslaak,أسلاك,,vocabulary_from_around_the_house
elevator,aSanSeir,اصنصير,,vocabulary_from_around_the_house
elevators,aSanSeiraat,اصنصيرات,,vocabulary_from_around_the_house
stairs,salaalim,سلالم,,vocabulary_from_around_the_house
balcony,balkoona,بلكونة,,vocabulary_from_around_the_house
balconies,balkoonaat,بلكونات,,vocabulary_from_around_the_house
neighbor,gaar,جار,,vocabulary_from_around_the_house
neighbors,giiraan,جيران,,vocabulary_from_around_the_house
rent or lease,igaar,ايجار,,vocabulary_from_around_the_house
vacant,faaDi,فاضي,,vocabulary_from_around_the_house
furnished,mafruuš,مفروش,,vocabulary_from_around_the_house
room,ooDa,أوضة,,vocabulary_from_around_the_house
rooms,owaD,أوض,,vocabulary_from_around_the_house
hall,Tor'a,طرقة,,vocabulary_from_around_the_house
halls,Tora',طرق,,vocabulary_from_around_the_house
living room,Saloon,صلون,,vocabulary_from_around_the_house
living rooms,Saloonaat,صلونات,,vocabulary_from_around_the_house
furniture,asaas,أساس,,vocabulary_from_around_the_house
upholstery,tangiid,تنجيد,,vocabulary_from_around_the_house
chair,kursi,كرسي,,vocabulary_from_around_the_house
chairs,karaasi,كراسي,,vocabulary_from_around_the_house
armchair,foteyy,فتيّ,,vocabulary_from_around_the_house
armchairs,foteyyaat,فتيّات,,vocabulary_from_around_the_house
sofa,kanaba,كنبة,,vocabulary_from_around_the_house
sofas,kanabaat,كنبات,,vocabulary_from_around_the_house
table,Tarabeiza,طربيزة,,vocabulary_from_around_the_house
tables,Tarabeizaat,طربيزات,,vocabulary_from_around_the_house
window,šibbaak,شبّاك,,vocabulary_from_around_the_house
windows,šababiik,شبابيك,,vocabulary_from_around_the_house
curtain/blinds,sitaara,ستارة,,vocabulary_from_around_the_house
curtain/blinds,sataayir,ستاير,,vocabulary_from_around_the_house
remote control,riimoot ,ريموت ,,vocabulary_from_around_the_house
telephone,tilifoon,تلفون,,vocabulary_from_around_the_house
telephones,tilifoonaat,تلفونات,,vocabulary_from_around_the_house
lamp,abažoora,ابجورة,,vocabulary_from_around_the_house
lamps,abažooraat,ابجورات,,vocabulary_from_around_the_house
light,nuur,نور,,vocabulary_from_around_the_house
lights,anwaar,انوار,,vocabulary_from_around_the_house
candle,šam3a,شمعة,,vocabulary_from_around_the_house
candles,šam3aat,شمعات,,vocabulary_from_around_the_house
chandelier,nagafa,نجفة,,vocabulary_from_around_the_house
chandeliers,nagafaat,نجفات,,vocabulary_from_around_the_house
carpet,siggaada,سجّادة,,vocabulary_from_around_the_house
carpets,sagagiid,سججيد,,vocabulary_from_around_the_house
carpet ,moket,موكيت,,vocabulary_from_around_the_house
tile ,balaaT,بلاط,,vocabulary_from_around_the_house
tile ,'išaani,قيشاني,,vocabulary_from_around_the_house
fan,marwaHa,مروحة,,vocabulary_from_around_the_house
fans,maraawiH,مراوح,,vocabulary_from_around_the_house
heater,daffaaya,دفّاية,,vocabulary_from_around_the_house
heaters,daffaayaat,دفّايات,,vocabulary_from_around_the_house
cigarette lighter,wallaa3a,ولاعة,,vocabulary_from_around_the_house
broom,mi'ašša,مقشّة,,vocabulary_from_around_the_house
brooms,mi'aššaat,مقشّات,,vocabulary_from_around_the_house
mop,maknasa,مكنسة,,vocabulary_from_around_the_house
mops,makaanis,مكانس,,vocabulary_from_around_the_house
sponge,sifinga,سفنجة,,vocabulary_from_around_the_house
sponges,sifingaat,سفنجات,,vocabulary_from_around_the_house
clothes pin,mašbak,مشبك,,vocabulary_from_around_the_house
clothes pins,mašaabik,بشابيك,,vocabulary_from_around_the_house
clothes drying rack,manšafa,منشفة,,vocabulary_from_around_the_house
clothes drying racks,manaašif,مناشف,,vocabulary_from_around_the_house
scissors,ma'aSS,مقصّ,,vocabulary_from_around_the_house
scissors,ma'aSSaat,مقصّات,,vocabulary_from_around_the_house
bedroom,ooDit noom,أوضة نوم,,vocabulary_from_around_the_house
bed,siriir,سرير,,vocabulary_from_around_the_house
beds,saraayir,سراير,,vocabulary_from_around_the_house
mattress,martaba,مرتبة,,vocabulary_from_around_the_house
mattresses,maraatib,مراتب,,vocabulary_from_around_the_house
bedsheet,milaaya,ملاية,,vocabulary_from_around_the_house
bedsheets,milaayaat,ملايات,,vocabulary_from_around_the_house
blanket,baTTaniyya,بطّانية,,vocabulary_from_around_the_house
blankets,baTaaTiin,بطاطين,,vocabulary_from_around_the_house
quilt,liHaaf,لحاف,,vocabulary_from_around_the_house
quilts,liHifa,لحفة,,vocabulary_from_around_the_house
pillow,mixadda,مخدّة,,vocabulary_from_around_the_house
pillows,mixaddaat,مخدّات,,vocabulary_from_around_the_house
 clock,saa3a ,ساعة ,,vocabulary_from_around_the_house
closet,dulaab,دولاب,,vocabulary_from_around_the_house
closets,dawaliib huduum,دواليب هدوم,,vocabulary_from_around_the_house
closet,duulaab,دولاب,,vocabulary_from_around_the_house
closets,dawaaliib,دواليب,,vocabulary_from_around_the_house
clothes hanger,šammaa3a,شمّاعة,,vocabulary_from_around_the_house
clothes hangers,šammaa3aat,شمّاعات,,vocabulary_from_around_the_house
mirror,miraaya,مرايا,,vocabulary_from_around_the_house
mirrors,miraayaat,مرايات,,vocabulary_from_around_the_house
desk,maktab,مكتب,,vocabulary_from_around_the_house
desks,makaatib,مكاتب,,vocabulary_from_around_the_house
drawer,durg,درج,,vocabulary_from_around_the_house
drawers,adraag,أدراج,,vocabulary_from_around_the_house
shelf,raff,رفّ,,vocabulary_from_around_the_house
shelves,rufuuf,رفوف,,vocabulary_from_around_the_house
nightstand,kumudiinu,كمدينو,,vocabulary_from_around_the_house
nightstands,kumudiinuhaat,كمدينوهات,,vocabulary_from_around_the_house
dresser,tasriiHa,تسريحة,,vocabulary_from_around_the_house
dressers,tasriiHaat,تسريحات,,vocabulary_from_around_the_house
nightlight,lamba sahhaari,لمبة سهّاري,,vocabulary_from_around_the_house
comb,mišT,مشط,,vocabulary_from_around_the_house
combs,amšaaT,امشاط,,vocabulary_from_around_the_house
brush,furša,فرشة,,vocabulary_from_around_the_house
brushes,furaš,فرش,,vocabulary_from_around_the_house
bathroom,Hammaam,حمّام,,vocabulary_from_around_the_house
bathrooms,Hammaamaat,حمّامات,,vocabulary_from_around_the_house
shower,duš,دش,,vocabulary_from_around_the_house
showers,dišaash,دشاش,,vocabulary_from_around_the_house
toilet paper,wara' tuwalitt,مرق تواليت,,vocabulary_from_around_the_house
sink,HooD,حوض,,vocabulary_from_around_the_house
sinks,aHwaaD,احواض,,vocabulary_from_around_the_house
faucet,Hanafiyya,حنفية,,vocabulary_from_around_the_house
faucets,Hanafiyyaat,حنفيات,,vocabulary_from_around_the_house
towel,fuuTa,فوطة,,vocabulary_from_around_the_house
towels,fuwaT,فوط,,vocabulary_from_around_the_house
 towel,baškiir,بشكير,,vocabulary_from_around_the_house
 towels,bašaakiir,بشاكير,,vocabulary_from_around_the_house
shampoo,šaambuu,شامبو,,vocabulary_from_around_the_house
sponge,luufa,لوفة,,vocabulary_from_around_the_house
toothbrush,furšit is-sinaan,فرشة السنان,,vocabulary_from_around_the_house
toothpaste,ma3guun is-sinaan,معجون السنان,,vocabulary_from_around_the_house
razor,muus,موس,,vocabulary_from_around_the_house
